categoryID,round,category,categoryComment,categoryAssigned,subcategoryAssigned
24001,3,WORD & PHRASE ORIGINS,,Language,Phrases
24003,1,THEY ARE THE CHAMPIONS,,Sports,Competition
24004,1,PRODUCE THE INTERNATIONAL PRODUCE,,Culture,Food & Drink
24017,1,WORLD HOLIDAYS,,Culture,Events
24023,2,NAME THAT CENTURY,,History,Chronology
24028,1,"CANADIAN GEOGRAPHY, EH?",,Geography,Islands
24030,1,STAMPS,,Other,Stamps
24039,2,THE BIG 10-LETTER WORDS,,Language,Words & Word Play
24042,1,"BIRD, REPTILE OR FELINE",,Nature,Birds
24046,1,GERMAN WORDS & PHRASES,,Language,Words & Word Play
24054,1,AMERICAN LITERATURE,,Language,Literature
24055,1,COLLEGIATE MOVIE TITLES,,Entertainment,Movies & Film
24056,1,21st CENTURY WOMEN,,History,Famous Women
24061,2,THE NON-BEATLES ROCK BAND,,Music,Contemporary Music
24071,1,FACTS IN THE WORLD ALMANAC,,Culture,Food & Drink
24073,2,ARCHITECTURE & BUILDING,,Geography,Cities
24074,2,'70s MOVIE THEMES,,Entertainment,Movies & Film
24075,2,THE WRITER WRITES A LETTER,,Language,Literature
24076,2,FOOD & DRINK BRANDS,,Business,Brands
24081,1,OSCARS SINCE 2000,,Entertainment,The Oscars
24084,1,BE TRUE TO YOUR SCHOOL,,Other,Colleges & Universities
24086,2,ROYALTY ON BROADWAY,,History,Monarchies
24087,2,BAND NAMES,,Music,Contemporary Music
24092,3,AMERICAN HEROES,,History,Ships & Sailors
24100,2,IT'S GAME TIME,,Entertainment,Games
24105,3,COLLEGE HISTORY,,Other,Colleges & Universities
24107,1,GAMES,,Entertainment,Games
24114,2,BRAND NAMES,,Business,Brands
24115,2,THERE ARE PLACES,,Geography,Countries
24119,1,OPERA,,Culture,Theatre
24121,1,MICROBIOLOGY MILESTONES,,Science,Health
24122,1,LET'S VISIT A MUSEUM,,Culture,Museums
24126,2,FRIGHT-FUL FILMS,,Entertainment,Movies & Film
24132,1,PRESIDENTIAL FACTS,,Politics,Presidents
24133,1,'70s MUSIC,,Music,Contemporary Music
24138,2,VOLCANOES,,Geography,Mountains
24143,2,I PITY THE FOOL,(Alex: And what do we associate with him...),Language,Literature
24149,1,MADONNA SONGS,,Music,Contemporary Music
24150,1,ARCHAIC WORDS,,Language,Words & Word Play
24151,2,THE ELEMENTS,,Science,Chemistry
24154,2,4-LETTER RIVERS,,Geography,Bodies of Water
24158,1,ISLANDS IN THE STREAM,,Geography,Bodies of Water
24160,1,COMPANY NAME ORIGINS,,Business,Companies
24164,2,URANUS,,Science,Outer Space
24170,3,"WASHINGTON, D.C.",,Politics,Law
24172,1,WOMEN'S SPORTS HISTORY,,Sports,Competition
24174,1,SEWARD'S FOLLIES,,Politics,Government
24178,2,DIRECT TV,,Entertainment,Television
24179,2,BOOK OF...,,Language,Literature
24185,1,MOVIE SEQUELS,,Entertainment,Movies & Film
24190,2,ON THE RADIO,,Music,Contemporary Music
24193,2,COUNTRY,,Geography,Countries
24196,3,RELIGIOUS WORDS,,Language,Words & Word Play
24199,1,ROAD MOVIES,,Entertainment,Movies & Film
24203,2,GAME NAME,,Entertainment,Games
24209,1,OFFICIAL STATE STUFF,,Geography,States
24215,2,THE TRUTH IS OUT THERE,,Language,Literature
24219,2,SOUTH AMERICAN COUNTRIES,,Geography,Countries
24228,2,NAME THAT MOON,,Science,Outer Space
24237,1,U.S. COMMEMORATIVE COINS,,Other,Money
24239,1,SUITE TALK,,Other,Hotels
24244,2,WORLD WAR I,,History,War
24245,2,THE CENTRAL POWERS,,Sports,Teams
24248,1,BOOKS & AUTHORS,,Language,Literature
24250,1,EATING OUT,,Culture,Food & Drink
24252,1,EDUCATION,,Politics,Government
24255,2,SOCCER'S WORLD CUP,,Geography,Countries
24257,2,WORLDWIDE PANTS,,Culture,Fashion
24258,2,CLASSICAL COMPOSERS,,Music,Classical Music
24265,1,VEGAS CASINOS,,Other,Hotels
24267,2,INTERNET FAVORITES,,Entertainment,Internet
24268,2,YOU TUBE,,Science,Health
24269,2,FLICK ARRR!,,Entertainment,Movies & Film
24273,3,MONARCHS,,Politics,World Leaders
24276,1,COLORS,,Other,Colors
24281,2,ANIMAL-TITLED MOVIES,,Entertainment,Movies & Film
24284,2,I'M IN CHARGE!,,Politics,Presidents
24291,1,STATE CAPITALS,,Geography,Cities
24293,2,VIETNAM,,Geography,Cities
24299,3,THE ACADEMY AWARDS,,Entertainment,The Oscars
24303,1,VEAL OR NO VEAL,,Culture,Food & Drink
24306,2,THE BEATLES,,Music,Contemporary Music
24310,2,"HERE, THERE & EVERYWHERE",,Geography,Cities
24316,1,THE COUNTRY AS DESCRIBED BY  THE ONION,,Geography,Countries
24319,2,20th CENTURY FICTION,,Language,Literature
24320,2,THE 2009 TONY AWARDS,,Culture,Theatre
24323,2,THE ANIMAL KINGDOM,,Nature,Zoology
24327,1,ROLLING STONE 'S 20 MOST ANNOYING SONGS,,Music,Contemporary Music
24342,1,"HEY THERE, MUSCLES",,Science,Anatomy
24344,1,MORE THAN ONE MEANING,,Language,Phrases
24346,2,BIBLICAL BIG SCREEN,,Entertainment,Movies & Film
24349,2,NAME THE SHAKESPEARE PLAY,,Language,Shakespeare
24352,1,U.S. STATES' LARGEST ISLANDS,(Alex: We'll give you the island.  You identify the state.),Geography,Islands
24353,1,MOVIE SPOILERS,,Entertainment,Movies & Film
24357,1,FAMILIAR PHRASES,,Language,Phrases
24359,2,THAT'S FOUL!,,Sports,Competition
24363,2,CHANGE A LETTER,,Language,Letters & Letter Play
24366,1,21st CENTURY CINEMA,,Entertainment,Movies & Film
24369,1,GARMENT PARTS,,Culture,Fashion
24374,2,WRITTEN BEHIND BARS,,Language,Literature
24377,3,SENATE COMMITTEES,,Politics,Government
24379,1,FEMALE SINGERS,,Music,Contemporary Music
24382,1,WHAT AM I GOING TO WEAR?,,Culture,Fashion
24384,2,OPERA,,Culture,Theatre
24392,1,KING & COUNTRY,,Music,Contemporary Music
24397,2,1960s OSCAR NOMINEES,,Entertainment,The Oscars
24402,2,"ZORBA, THE GREEK TUTOR",,Language,Words & Word Play
24403,3,WORLD TRAVEL,,Geography,Countries
24404,1,GOVERNORS,,Politics,Government
24405,1,SONG STANDARDS,,Music,Contemporary Music
24408,1,"DANCE, I SAY!",,Culture,Dance
24411,2,"BIG ACTORS, SMALL ROLES",,Entertainment,Movies & Film
24415,2,"...DIES BY THE ""S"" WORD",,Language,Words & Word Play
24420,1,GLOBE TREKKIN',,Geography,Countries
24423,2,ARTISTS & THEIR SUBJECTS,,Culture,Art
24426,2,FOREIGN EXCHANGE,,Other,Money
24427,2,"WRITE ON, TOM!",,Language,Literature
24430,1,BRITISH AUTHORS,,Language,Literature
24432,1,THAT'S WRITE!,,Language,Literature
24450,2,THE NFL,,Sports,Teams
24452,2,FLORAL PATTERNS,,Nature,Plants
24455,3,THE NUCLEAR AGE,,Geography,Countries
24458,1,STOCK SYMBOLS,,Business,Companies
24461,1,5-SYLLABLE WORDS,,Language,Words & Word Play
24468,3,FILM LEGENDS,,Entertainment,Movies & Film
24477,2,FORMER WORLD LEADERS,,Politics,World Leaders
24485,1,MOVIES' ALTERNATE ENDINGS,,Entertainment,Movies & Film
24496,1,FILM TITLES IN FOREIGN LANDS,,Entertainment,Movies & Film
24498,1,THE SHARED LOUISIANA PARISH NAME,,Politics,Government
24499,1,FOOTWEAR,,Culture,Fashion
24518,2,"""LA"" STORY",,Language,Literature
24521,1,IS THIS PLACE FOR REAL?,,Geography,Cities
24527,2,ART & ARTISTS,,Culture,Art
24528,2,BROADWAY MUSICALS,,Culture,Theatre
24532,2,PLEASANT 4-LETTER WORDS,,Language,Words & Word Play
24540,2,BIBLICAL PAINTINGS,,Culture,Art
24543,2,UNMANNED SPACE EXPLORATION,,Science,Outer Space
24547,1,VICE PRECEDENTS,,Politics,Presidents
24555,2,"CANADIAN CAPITALS, EH?",,Geography,Cities
24559,3,SHAKESPEARE TITLES,,Language,Shakespeare
24563,1,PLACES IN LITERATURE,,Language,Literature
24567,2,MAKING OVERTURES,,Music,Classical Music
24568,2,LETTERS,,Language,Letters & Letter Play
24570,2,BAD GUYS,,Entertainment,Movies & Film
24573,1,STATE FLAGS & SEALS,,Other,Flags
24589,1,MY NAME IS GEORGE,,Music,Contemporary Music
24594,2,"""O"", 'BAMA","(Alex: Each correct response will be a location in Alabama that begins with the letter ""O"".)",Geography,Cities
24600,1,GOOD BAD GUYS ON TV,,Entertainment,Television
24601,1,FRENCH COOKING,,Culture,Food & Drink
24604,1,MUSICAL WORDS,,Culture,Theatre
24608,2,I SPEAK MANY TONGUES,,Language,Words & Word Play
24609,2,GOD BLESS YOU,,Religion,God & Gods
24610,2,& ALL WHO SAIL WITH YOU,,History,War
24611,3,PHRASE ORIGINS,,Language,Phrases
24616,1,BEVERAGE BRANDS,,Business,Brands
24618,2,AMERICAN ART & ARTISTS,,Culture,Art
24619,2,DEADLY FILMS?,,Entertainment,Movies & Film
24624,3,19th CENTURY LITERATURE,,Language,Literature
24631,2,"""W""RITERS",,Language,Literature
24642,1,SCHOOLS OF ROCK,,Other,Colleges & Universities
24643,1,SWEET WORD OF YOUTH,,Language,Words & Word Play
24645,2,BOB MARLEY & ME,,Music,Contemporary Music
24646,2,SOUTH SPECIFIC,,Language,Literature
24656,1,WORD & PHRASE ORIGINS,(Neil Patrick Harris: Wait for it...),Language,Phrases
24657,2,'50s FICTION,,Language,Literature
24659,2,CLASSICAL MUSIC,,Music,Classical Music
24660,2,"""W""ORDS",,Language,Words & Word Play
24666,1,STAMP IT OUT,,Other,Stamps
24673,2,WORDS AND THEIR MEANINGS,,Language,Words & Word Play
24688,2,OTHER 4-LETTER WORDS,,Language,Words & Word Play
24695,1,FUN AT THE BALLPARK,,Entertainment,Games
24696,2,TALES OF THE SOUTH PACIFIC,,Language,Literature
24699,2,FASHION DESIGNERS,,Culture,Fashion
24702,3,THE ANIMAL KINGDOM,,Nature,Zoology
24704,1,DO TELL THE HOTEL,,Other,Hotels
24709,2,DRAWN-OUT DRAMAS,,Language,Shakespeare
24715,3,CELEBRITY NAMES,,Entertainment,Television
24717,1,REALITY TV,,Entertainment,Television
24722,2,CLASSICAL COMPOSERS,,Music,Classical Music
24723,2,HOMAGES TO  STAR WARS,,Entertainment,Movies & Film
24729,1,SPORTS TALK,,Sports,Teams
24736,2,COLLEGES & UNIVERSITIES,,Other,Colleges & Universities
24744,1,BAD BREAK-UP LINES,,Language,Literature
24751,2,ARRESTING AUTHORS,,Language,Literature
24753,3,NEW SPORTS,,Sports,Competition
24761,2,SPORTS LEGENDS,,Sports,Competition
24765,2,BACK HOME,"(Alex: Oh, gosh.  Joaquin my baby back home.  All right.  The writers are having fun.)",Geography,Countries
24766,3,BRAND LOGOS,,Business,Brands
24770,1,JOHN PAUL,,Religion,The Church
24787,2,THE CENTURY OF ITS INVENTION,,History,Chronology
24789,2,THE LONDON STAGE,,Culture,Theatre
24790,2,STOCK SYMBOLS,,Business,Companies
24791,2,STAG FILMS,,Entertainment,Movies & Film
24807,1,WEBSITE NAME ABBREVIATIONS,,Entertainment,Internet
24808,1,19th CENTURY BUSINESSMEN,,Business,Companies
24810,1,ART FOR ART'S SAKE!,,Culture,Art
24812,2,POETS,,Language,Literature
24816,2,3-LETTER WORDS,,Language,Words & Word Play
24818,3,WORLD WAR II,,History,War
24820,1,2009 MLB RECAP,,Entertainment,Games
24823,1,BAKING BRANDS,,Business,Brands
24826,2,SHAKESPEARE RETOOLED,,Language,Shakespeare
24831,3,THE NATIONAL MUSEUM OF AMERICAN HISTORY,,Culture,Museums
24832,1,MEDICINE,,Science,Health
24834,1,QUOTES FROM THE BATTLE OF THE SEXES,,History,Famous Women
24839,2,THE NFL,,Sports,Teams
24841,2,HAVE SOME LEFTOVERS!,,Culture,Food & Drink
24845,1,THE AUTO MAN EMPIRE,,Business,Companies
24846,1,THE FILM THAT ALMOST WAS,,Entertainment,Movies & Film
24847,1,SPACE MISSIONS,,Science,Outer Space
24856,2,AskOxford.com,,Entertainment,Internet
24860,1,GREASE,,Culture,Food & Drink
24863,1,JOHN TRAVOLTA FILMS,,Entertainment,Movies & Film
24864,2,THE COMPOSER CONDUCTS,,Music,Classical Music
24878,2,DISNEY DOGS,,Nature,Pets
24879,2,"GEOGRAPHY ""B""",,Geography,Cities
24883,3,WORDS FROM THE FRENCH,,Language,Words & Word Play
24886,1,THE 19th FIRST ANNUAL IG NOBEL PRIZE,,Culture,Awards
24889,1,OFF THE ____,,Language,Words & Word Play
24890,2,DOG BREEDS,,Nature,Pets
24891,2,GOLDEN RETRIEVERS,,Sports,Competition
24896,3,U.S. PRESIDENTS,,Politics,Presidents
24899,1,LESSER-KNOWN COMPOSERS,,Music,Classical Music
24903,2,1910,,Geography,Countries
24905,2,"BIRD ""R""s",,Nature,Birds
24908,2,FUN WITH WORDS,,Language,Words & Word Play
24910,1,WHERE THERE'S A WILL SHAKESPEARE,,Language,Shakespeare
24914,1,IN A MUSICAL MOOD,,Music,Contemporary Music
24916,2,AROUND THE WORLD,,Geography,Countries
24918,2,MY ART WILL GO ON,,Culture,Art
24920,2,SUPREME COURTSHIP,,Politics,Law
24922,3,SCIENCE HISTORY,,Science,Outer Space
24924,1,TAKE IN ORDER,,Music,Contemporary Music
24930,2,ROMEO ON THE RADIO,,Music,Contemporary Music
24935,3,POETS ON POETS,,Language,Literature
24936,1,"NOVELS, BOOKS & LITERATURE",,Language,Literature
24944,2,GREEK LETTERS,,Language,Letters & Letter Play
24945,2,TIME IS ON YOUR SIDE,,Science,Outer Space
24946,2,PRESIDENTIAL SUCCESSION 2010,,Politics,Government
24956,2,BRITS & AUSSIES ON TV,,Entertainment,Television
24962,1,ASTRONOMY & ASTROLOGY,,Science,Outer Space
24968,2,AMERICAN DRAMATISTS,,Language,Literature
24974,3,OFFICIAL STATE SONGS,,Geography,States
24981,2,THE NEW YORK TIMES  THEATER,,Culture,Theatre
24983,2,I COULD USE SOME SELF-HELP!,,Language,Literature
24984,2,SCRAMBLED EGGS?,(Alex: We're dealing with anagrams in...),Culture,Food & Drink
24987,3,AMERICAN LITERATURE,,Language,Literature
24988,1,STATE THE STATE,,Geography,States
24995,2,MOVIE TITLE FILL IN THE BLANK,(Alex: You have to give us the one word that is common to both titles.),Entertainment,Movies & Film
24996,2,AT THE ZOO,,Nature,Zoology
25000,3,MOVIE HISTORY,,Entertainment,Movies & Film
25003,1,HOTELS,,Other,Hotels
25004,1,THE BIBLICAL SENSE,,Religion,God & Gods
25005,1,BRANDS THAT SOUND LIKE VERBS,,Business,Brands
25006,1,A NEGATIVE ATTITUDE,,Language,Letters & Letter Play
25016,1,WHOSE DISH IS IT ANYWAY?,,Culture,Food & Drink
25021,2,DIRECTORS & THEIR FILMS,,Entertainment,Movies & Film
25023,2,LET'S GET DRESSED IN THE 1920s,,Culture,Fashion
25029,1,PAINTINGS,,Culture,Art
25039,3,WORDS IN THE BIBLE,,Language,Words & Word Play
25043,1,STARRY NIGHT,,Science,Outer Space
25044,1,WHICH U.S. CABINET DEPT.?,,Politics,Government
25046,2,ESSAYS,,Language,Literature
25057,1,BRANDS,,Business,Brands
25058,1,THE FINAL FORE,,Sports,Competition
25063,2,AUSTRALIAN CAPITALS,,Geography,Cities
25065,3,BUSY PRESIDENTS,,Politics,Government
25069,1,CONTEMPORARIES,,History,Famous Women
25074,2,SPY NOVELS,,Language,Literature
25077,2,FAUX,,Language,Words & Word Play
25078,3,THE 50 STATES,,Geography,States
25079,1,"HARK, IT'S ARKANSAS!",,Geography,Cities
25080,1,YANKEE STADIUM MOMENTS,,Entertainment,Games
25081,1,TECH-TONICS,,Business,Companies
25085,2,LESSER-KNOWN ART & ARTISTS,,Culture,Art
25088,2,BEST PICTURE LETTER DROP,"(Alex: You'll take one letter out of the best picture and that will give you the correct response that we're looking for.  Sounds weird, but hopefully it'll be fun.)",Language,Letters & Letter Play
25094,1,GOOD DOGGIE,,Nature,Pets
25095,1,THE NEW YORK TIMES  LETTERS TO THE EDITOR,,Language,Letters & Letter Play
25101,2,STATES' LOWEST POINTS,,Geography,Bodies of Water
25107,1,THE  FORTUNE  500,(Alex: ...from figures just released.),Business,Companies
25109,1,RIGHT BY THE NUMBERS,,Language,Letters & Letter Play
25114,2,SONNETS & SONNETEERS,,Language,Literature
25115,2,IT'S IN MY COFFEE,,Culture,Food & Drink
25124,2,U.S. LAKES & RIVERS,,Geography,Bodies of Water
25128,2,AFRICAN-AMERICAN LITERATURE,,Language,Literature
25133,1,FASHIONABLE WORDS,,Culture,Fashion
25134,1,CELEBRATIONS OF THE MONTH,(Alex: You have to name the month.),Culture,Events
25140,2,GERMAN LITERATURE,,Language,Literature
25143,3,FROM NOVEL TO FILM,,Entertainment,Movies & Film
25144,1,U.S. BIZ,,Business,Companies
25153,2,ALPHABETICALLY LAST,,Nature,Zoology
25156,3,AMERICAN CITIES,,Geography,Cities
25158,1,BASEBALL ROOKIES OF THE YEAR,"(Alex: You identify the team for us, please.)",Sports,Teams
25159,1,DRINK VARIATIONS,,Culture,Food & Drink
25164,2,BANDS IN MOVIES,,Entertainment,Movies & Film
25169,3,FAMILIAR PHRASES,,Language,Phrases
25174,1,A KISS IS STILL A KISS,,Entertainment,Movies & Film
25175,1,AS TIME GOES BY,,History,War
25188,1,"""NO"" FUN",(Alex: Each correct response will start with those two letters.),Culture,Awards
25191,2,U.S. STAMPS,,Other,Stamps
25200,1,TREES COMPANY,,Nature,Trees
25202,2,SHAKESPEARE'S CHARACTERS DESCRIBED,,Language,Shakespeare
25203,2,MUSICAL MOVIE TITLES,,Entertainment,Movies & Film
25210,1,MOVIE TAG LINES,,Entertainment,Movies & Film
25216,2,NO. 1 QUESTIONS,,Music,Contemporary Music
25224,1,FASHION,,Culture,Fashion
25230,2,"RED FISH, BLUE FISH",,Other,Colors
25234,3,ENGLISH POETS,,Language,Literature
25235,1,THE IMMUNE SYSTEM,,Science,Health
25238,1,BRUCE SPRINGSTEEN,,Music,Contemporary Music
25243,2,MOUNTAIN COUNTRY,(Alex: We'll give you the highest peak; you name the country.),Geography,Mountains
25267,2,ENGLISH LITERATURE,,Language,Literature
25273,3,FILM HISTORY,,Entertainment,Movies & Film
25277,1,& CROWN THY GOOD,,History,Monarchies
25278,1,WITH BROTHERHOOD,,Music,Contemporary Music
25280,2,RUSSIAN LITERATURE,,Language,Literature
25281,2,"CINEMA OF ""BLOOD""",,Entertainment,Movies & Film
25284,2,PARENT & CHILD NOBEL WINNERS,,Culture,Awards
25287,1,LITERARY DEDICATIONS,,Language,Literature
25292,1,"YOU MAKE MY ""HEART"" SING",,Music,Contemporary Music
25295,2,FLIGHTLESS BIRDS,,Nature,Birds
25296,2,WORDS FROM RELIGION,,Language,Letters & Letter Play
25300,1,I LOVE A SHOW TUNE,,Music,Contemporary Music
25303,1,YOU'RE A GRAND OLD FLAG,,Other,Flags
25306,2,ART HEISTS,,Culture,Art
25307,2,WOODY ALLEN MOVIE SYNOPSES,,Entertainment,Movies & Film
25308,2,LAKE POET-RY,,Geography,Bodies of Water
25317,1,READ ALL OVER,,Language,Literature
25320,2,2001: A SPORTS ODYSSEY,,Sports,Competition
25322,2,CLASSICAL MUSIC,,Music,Classical Music
25323,2,VIRAL VIDEO,,Science,Health
25327,1,'70s SITCOMS,,Entertainment,Television
25334,2,"JEOPA-CONGLOMAREX, INC.",,Business,Companies
25336,2,CATS & DOGS,,Nature,Pets
25345,2,ON THE MAP,,Geography,Islands
25347,2,LET ME PAINT YOU A PICTURE,,Culture,Art
25348,2,"BRAND ""O""",,Business,Brands
25349,2,LITERARY BROTHERS,,Language,Literature
25350,2,DROP A LETTER,,Language,Words & Word Play
25352,1,LANDMARKS,,Geography,Cities
25353,1,NO. 1 SONGS,,Music,Contemporary Music
25354,1,A FRUITY CATEGORY,,Culture,Food & Drink
25356,1,LITERARY STUPID ANSWERS,,Language,Literature
25358,2,ART & ARTISTS,,Culture,Art
25364,3,MOONS & MYTHOLOGY,,Religion,God & Gods
25367,1,THE FOOD CHAIN,,Culture,Food & Drink
25368,1,FOREIGN MAYORS,,Politics,World Leaders
25371,2,"A ""LITTLE"" READING",,Language,Literature
25374,2,THE CURRENT SUPREME COURT JUSTICE WHO,,Politics,Law
25377,3,THE 50 STATES,,Geography,States
25383,1,CONFUSE US,,Language,Words & Word Play
25397,2,ISLANDS,,Geography,Islands
25399,2,TITLE CHARACTERS,,Language,Literature
25400,2,NATIONAL PARKS & MONUMENTS,,Nature,Parks
25401,2,MEASURE MEN,,Science,Measurements
25404,1,CLASSIC NOVELS' ORIGINAL TITLES,,Language,Literature
25410,2,LAKES & RIVERS,,Geography,Bodies of Water
25413,2,"HERE, KING!",,History,Monarchies
25415,2,STAY!,,Other,Hotels
25423,2,LATIN AUTHORS,,Language,Literature
25425,2,MONARCHS FORMERLY KNOWN AS PRINCE,,History,Monarchies
25431,1,REAL NAMES IN SPORTS,,Other,Colleges & Universities
25443,1,ART & ARTISTS,,Culture,Art
25445,1,BIG CITY LIFE,,Geography,Cities
25449,2,THE NEW YORK TIMES  MAGAZINE,,Entertainment,Magazines & Newspapers
25452,2,"OH, NO! IT'S OPERA!",,Culture,Theatre
25472,1,THE MOVIES,,Entertainment,Movies & Film
25473,1,LET'S ALL GO TO THE LOBBY,,Other,Hotels
25474,1,TO GET OURSELVES A TREAT,,Culture,Food & Drink
25476,2,POSSESSIVE ACTORS' POSSESSIONS,"(Alex: I'll give you an example.  A pleasure trip for Suri's dad--""What is Tom's cruise?"")",Entertainment,Movies & Film
25481,3,NATIONAL PARKS,,Nature,Parks
25483,1,NAME THAT SPORTS CONFERENCE,(Alex: We want the current name of the conference these schools belong to.),Geography,States
25485,1,CHICK LIT,,Language,Literature
25487,1,BODY LANGUAGE,,Language,Phrases
25488,2,SUPER,,Entertainment,Movies & Film
25494,3,LITERATURE & MUSIC,,Language,Phrases
25495,1,MUSIC,,Music,Classical Music
25498,1,IS THERE A DOCTOR IN THE BOOK?,,Language,Literature
25499,1,EVEN MONEY,,Other,Money
25504,2,GOVERNMENTAL STUPID ANSWERS,,Politics,Government
25515,2,CLASSIC YUMMY ROCKERS,,Music,Contemporary Music
25548,1,WIMBLEDON,,Sports,Competition
25549,1,AMONG THE 10 MOST POPULOUS COUNTRIES,,Geography,Countries
25560,1,U.S. STATES,,Geography,States
25561,1,HOLIDAYS & OBSERVANCES,,Culture,Events
25570,2,MOUNTAINS,,Geography,Mountains
25572,3,THE ANIMAL WORLD,,Nature,Zoology
25573,1,"GEOGRAPHY ""E""",,Geography,Islands
25574,1,RADIO DISNEY,,Music,Contemporary Music
25580,2,KIDS IN SPORTS,,Sports,Competition
25584,2,IN THE DICTIONARY,,Language,Words & Word Play
25587,1,WHAT'S FOR LUNCH?,,Culture,Food & Drink
25588,1,TOYS & GAMES,,Entertainment,Games
25589,1,"THAT'S HISTORY, KIDS!",,Geography,Cities
25590,1,AM I BLUE?,,Other,Colors
25592,2,U.S. PRESIDENTS,,Politics,Presidents
25597,2,EXCEPTIONAL WORDS,"(Alex: Each of the correct reponses in that category will be a word that you can form from the letters in ""exceptional"".)",Language,Words & Word Play
25601,1,FOODS THAT ARE GOOD FOR YOU,,Culture,Food & Drink
25603,1,ANIMAL RECORDS,,Nature,Zoology
25605,2,WORLD CAPITALS,,Geography,Cities
25608,2,ALL ABOUT ART,,Culture,Art
25612,1,HUMAN BODY NUMBERS,,Science,Anatomy
25613,1,PRO SPORTS,,Sports,Teams
25621,2,PREFIXES,,Language,Words & Word Play
25622,2,WORLD GEOGRAPHY,,Geography,Bodies of Water
25625,1,1920s LIT,,Language,Literature
25626,1,THE OLYMPIC GAMES,,Sports,Competition
25635,2,ADD A TREE,,Nature,Trees
25638,1,ENGLISH LIT,,Language,Literature
25639,1,CLASSIC ROCK,,Music,Contemporary Music
25647,2,BLOOM COUNTY,,Nature,Plants
25654,1,THE QUEEN,,History,Monarchies
25655,1,KING KONG,,History,Monarchies
25662,2,NUMBER WORD PLAY,,Other,Numbers & Number Play
25664,1,POP MUSIC,,Music,Contemporary Music
25668,1,LADY GAGA,,Language,Literature
25671,2,OSCAR IN THEIR FILM DEBUTS,,Entertainment,The Oscars
25673,2,"MEASURE THIS, TREBEK!",,Science,Measurements
25677,1,MUSEUMS,,Culture,Museums
25678,1,CONAN THE DOCUMENTARIAN,,Entertainment,Movies & Film
25689,3,NO. 1 POP HITS,,Music,Contemporary Music
25691,1,BILLBOARD 'S TOP ARTISTS,,Culture,Art
25693,1,OLD LUNCH COUNTER LINGO,,Culture,Food & Drink
25696,2,ART & ARTISTS,,Culture,Art
25698,2,NAME THAT ELEMENT,,Science,Chemistry
