categoryID,round,category,categoryComment,categoryAssigned,subcategoryAssigned
30859,1,PLANT-HERS,,Nature,Plants
30860,1,GOOD NEWS,,Entertainment,Movies & Film
30861,1,"A ""LEG"" TO STAND ON",,History,Chronology
30862,2,AFRICAN-AMERICAN ACTORS,,Entertainment,The Oscars
30863,2,NEW YORK MUSEUMS,,Culture,Museums
30864,2,AL-LIT-ERATION,(Alex: You have to name the literary work in...),Language,Words & Word Play
30865,2,POISON,,History,War
30866,2,PROPOSED STATES,,Geography,States
30867,2,"MATH, YET NOT MATH",,Language,Words & Word Play
30868,3,SYMBOLIC SCULPTURE,,Geography,Countries
30870,1,"ALL ""INN""",,Language,Words & Word Play
30871,1,"HOUSTON, YOU HAVE A PROBLEM",,History,War
30872,1,BEGGARS CAN'T BE BOOZERS,,Business,Brands
30873,1,KISSING,,History,Famous Women
30874,1,I GOT TO FIRST BASE,,Music,Contemporary Music
30875,2,ROYAL WOMEN,,History,Monarchies
30876,2,MOVIE PROLOGUES,"(Alex: I'll give you all or part of the movie prologue, you identify the film for me if you will.)",Entertainment,Movies & Film
30877,2,INTERNATIONAL PLURAL-ISM,,Language,Words & Word Play
30879,2,MAPMAKING,,Nature,Plants
30880,2,SPACE: THE FINAL CATEGORY,,Science,Outer Space
30881,3,CLASSIC CHILDREN'S BOOKS,,Language,Literature
30882,1,A SHOWER OF APRIL,,Geography,Cities
30883,1,"THE ""IV"" LEAGUE",,Language,Words & Word Play
30884,1,TIME ZONE CITIES,,Geography,Cities
30885,1,BUY GUM!,,Culture,Food & Drink
30886,1,TV DRAMAS,,Entertainment,Television
30887,1,WHAT I MEANT TO SAY WAS...,,History,Famous Women
30888,2,"MURDER, SHE WROTE",,Language,Literature
30889,2,DREAM-Y SONGS,,Music,Contemporary Music
30890,2,HUMAN BODY BITS,,Science,Anatomy
30891,2,ADVICE COLUMN SIGNATURES,,Language,Words & Word Play
30892,2,GRAB IT,,Language,Words & Word Play
30893,2,THE BORGIAS,"(Alex: And because Season 2 premieres this Sunday on Showtime, a whole category about...)",Religion,The Church
30894,3,POLITICAL TERMS,,Geography,States
30895,1,HE SIGNED THE DECLARATION OF INDEPENDENCE,,Politics,Presidents
30896,1,WORD UP,,Language,Words & Word Play
30897,1,CURRENT MUSIC (GET IT?),,Geography,Bodies of Water
30898,1,"""J"" FOOD & DRINK",,Culture,Food & Drink
30899,1,I'M TAKING FRENCH LEAVE,,Geography,Cities
30900,1,HERALDRY,,Other,Colors
30901,2,MNEMONICS,,Science,Chemistry
30902,2,TV WORLD,,Language,Words & Word Play
30903,2,LITERARY LINKS,,Nature,Plants
30904,2,THE CHILDREN OF ROBERT F. KENNEDY,,Politics,Government
30905,2,"SCRATCH AN ""ITCH""",,Language,Words & Word Play
30906,2,HAROLDRY,,Entertainment,Movies & Film
30907,1,ANAGRAMMED EUROPE,,Geography,Cities
30908,1,HOBBITS' OTHER ROLES,,Entertainment,Movies & Film
30909,1,TRANSPORTATION,,Geography,Cities
30910,1,THE 20th FIRST ANNUAL IG NOBEL PRIZE,,Culture,Awards
30911,1,PAUL REVERE,,Geography,Cities
30912,1,"THE ""BRITISH"" ARE COMING",,Science,Measurements
30913,2,AROUND THE LITERARY WORLD,,Language,Literature
30914,2,BEGINS & ENDS WITH A VOWEL,,Language,Words & Word Play
30915,2,MATH FORMULAS,,Language,Words & Word Play
30916,2,SAN FRANCISCO ATTRACTIONS,,Geography,Cities
30917,2,BUSINESS LETTERS,,Entertainment,Internet
30918,2,I'M GONNA HURL,,Sports,Competition
30919,3,THE HOLLYWOOD WALK OF FAME,,Entertainment,Movies & Film
30920,1,PUT ME IN,,Culture,Food & Drink
30921,1,COACH,,Sports,Teams
30922,1,"I'M READY TO PLAY, TODAY",,Business,Brands
30924,1,"I CAN ""BE""",,Nature,Pets
30925,1,CENTER FIELD,,Geography,Cities
30926,2,1850s AMERICA,,History,Monarchies
30927,2,SHAPELY WORDS & PHRASES,,Language,Words & Word Play
30928,2,LAST COMPLETE NOVEL,(Alex: You identify the author.),Language,Literature
30929,2,CITIES IN SONG LYRICS,,Music,Contemporary Music
30930,2,POLITICAL TYPES,,Language,Words & Word Play
30931,2,BALLET MISERABLE,,Language,Words & Word Play
30932,3,AWARDS & PRIZES,,Culture,Awards
30933,1,FIRST LADY FIRSTS,,Politics,Presidents
30934,1,ACTOR-DIRECTORS,,Entertainment,Movies & Film
30935,1,BASIC BLACK,,Language,Words & Word Play
30936,1,WHAT A TOOL,,Language,Words & Word Play
30937,1,"AN ""UN""CATEGORY",,Language,Words & Word Play
30939,2,"WHAT'S UP, PIERRE?",,Politics,World Leaders
30940,2,MEDICINE,,Science,Health
30941,2,21st CENTURY TONY AWARDS,,Culture,Theatre
30942,2,ROADSIDE ATTRACTIONS,,Geography,Cities
30943,2,TALE SHIPS,(Alex: Not tall ships.),Language,Literature
30944,2,IN CONJUNCTION,"(Alex: Each correct response will be a word that can be made of the letters you find in the word ""conjunction"".)",Other,Hotels
30945,3,ART STYLES,,Culture,Art
30946,1,ISAAC,,Religion,God & Gods
30947,1,"""HAY""ES",,Language,Words & Word Play
30948,1,A BAD MOTHER,,History,Famous Women
30949,1,SHUT YOUR MOUTH!,,Language,Words & Word Play
30950,1,BUT I'M TALKIN' ABOUT SHAQ,,Entertainment,Television
30951,1,THEN WE CAN DIG IT,,Science,Teeth & Dentistry
30952,2,CLASSICAL MUSIC,,Music,Classical Music
30953,2,POTENT POTABLES,,Culture,Food & Drink
30954,2,THE INDIAN OCEAN,,Geography,Cities
30955,2,SEASONAL MOVIES,,Entertainment,Movies & Film
30956,2,HENCE THE TITLE,,Language,Literature
30957,2,"""VE"" DAY",,Culture,Events
30958,3,AMERICANA,,Language,Words & Word Play
30959,1,CASHMERE,,Nature,Zoology
30960,1,NOVEL VOCABULARY,,Language,Literature
30961,1,REVOLUTION,,Geography,Countries
30962,1,INTERVIEWING THE INTERVIEWER,,History,Monarchies
30963,1,WOMEN ON TV,,Entertainment,Television
30964,1,A STATE OF...,,Geography,States
30965,2,MERE CASH,,Other,Money
30966,2,GEOLOGY,,Nature,Zoology
30967,2,SONGS FROM MOVIES,,Entertainment,Movies & Film
30968,2,WORDS WITHIN WORDS,(Alex: The correct response will appear within a word in the clue in...),Language,Words & Word Play
30969,2,POLAR EXPLORATION,,Geography,Cities
30970,2,WITHOUT MY PARTNER,(Alex: Each response will be half of a famous duo.),Entertainment,Internet
30971,3,SHAKESPEARE'S PLAYS,,Science,Measurements
30972,1,1937,,History,War
30973,1,DOUBLE TALK,,Science,Health
30974,1,"""E""ASY SCIENCE?",,Nature,Zoology
30975,1,FIRST NAMES,,Language,Words & Word Play
30976,1,"HEY, U2!",,Music,Contemporary Music
30977,1,GET A ROOM!,,Business,Companies
30978,2,ROLE IN COMMON,,Entertainment,Movies & Film
30979,2,CANADA'S MARITIME PROVINCES,,Geography,Cities
30980,2,HARVARD ALUMNI,,Politics,Government
30981,2,"THE ""KID"" STAYS IN THE CATEGORY",,Language,Words & Word Play
30982,2,POETS & POETRY,,Language,Literature
30983,2,THE 100th ANNIVERSARY OF THE TITANIC,,History,Ships & Sailors
30984,3,WORD ORIGINS,,Language,Words & Word Play
30985,1,THE ELIZABETHAN ERA,,History,Monarchies
30986,1,IT'S USEFUL IN THE KITCHEN,,Language,Words & Word Play
30987,1,"2 Zs, PLEASE",,History,Monarchies
30988,1,BEHIND THE SONGS,,Music,Contemporary Music
30989,1,WORDS ON A FACEBOOK PAGE,,Business,Companies
30990,1,"""THE"" NOVEL",(Alex: Each correct response will be  The  followed by a single word.),Language,Literature
30991,2,EVENTS AROUND THE USA,,Geography,Cities
30992,2,EXTREME ANIMALS,,Nature,Zoology
30993,2,"QUOTE ""UN""QUOTE",,Language,Literature
30994,2,NAACP SPINGARN MEDAL WINNERS,,Geography,Cities
30995,2,GREAT DEPRESSIONS,,Geography,Bodies of Water
30996,2,1930s COMEDIES,,Entertainment,Movies & Film
30997,3,2011 MEMOIRS,,Language,Words & Word Play
30998,1,THEY WROTE FOR  ENCYCLOPEDIA BRITANNICA,,Language,Literature
30999,1,WILL SMITH MOVIES,,Geography,Cities
31000,1,WHAT MAKES IT GO?,,Language,Words & Word Play
31001,1,COWBOY TALK,,Language,Words & Word Play
31002,1,A SINGLE TREE,,Nature,Trees
31003,1,"ENDS WITH ""W""",,Language,Words & Word Play
31004,2,PIG LATIN LATIN,(Alex: ...you must respond in Pig Latin.),Language,Words & Word Play
31005,2,NUMERICAL TITLES,,Language,Words & Word Play
31006,2,CELEBRITY NAMES,,Entertainment,Movies & Film
31007,2,I'VE GOT 2 TICKETS TO PARADISE,,Geography,Islands
31008,2,PACK YOUR BAGS,,Business,Companies
31009,2,WE'LL LEAVE TONIGHT,,Language,Words & Word Play
31010,3,MUSEUMS,,Culture,Museums
31011,1,I WANT A GREEN CAR,(Alex: Not the color green.),Business,Companies
31012,1,CHARACTERS BASED ON REAL PEOPLE,,Language,Shakespeare
31013,1,A PREFIXER UPPER,,Language,Words & Word Play
31014,1,NEWSPAPERS,,Geography,Cities
31015,1,THE STAFF OF  THE DANA CARVEY SHOW,,Geography,Cities
31017,2,THAT'S WHERE I DRAW THE LION,,Language,Words & Word Play
31018,2,NOTABLE WOMEN,,Culture,Awards
31019,2,HOW 'BOUT THEM APPLES?,,History,Monarchies
31020,2,BOOKS ABOUT ROCK STARS,,Entertainment,Television
31021,2,U.S. RIVERS,,Geography,Bodies of Water
31022,2,THE FIRST LETTER IS...,(Alex: And I'll give you the first letter.),Language,Words & Word Play
31023,3,1920s NOVELS,,Language,Words & Word Play
31024,1,MARINE BIOLOGY,,Nature,Zoology
31025,1,BRAND NAMES,,Business,Brands
31026,1,MAN: RAY,,Language,Literature
31027,1,PRO TEAM ADDRESSES,,Sports,Teams
31028,1,AXIS & ALLIES,,Geography,Cities
31029,1,ONOMATOPOETIC WORDS,,Language,Words & Word Play
31030,2,JAZZ PIANISTS,,Language,Words & Word Play
31031,2,THE MIDWEST,,Geography,States
31032,2,IT'S A COVER-UP,,Religion,The Church
31033,2,THE ACLU,,Politics,Law
31034,2,BIBLICAL IDOL,,Religion,God & Gods
31035,2,"THE ""IX"" FACTOR",,Language,Words & Word Play
31036,3,WORLD CURRENCIES,,Geography,Cities
31037,1,YO-YO MA,,Music,Classical Music
31038,1,THE 50 STATES,,Geography,States
31039,1,THE MOST POPULAR NETFLIX MOVIES,,Entertainment,Movies & Film
31040,1,OTHER USPS ABBREV.,,Language,Words & Word Play
31041,1,CENTENARIANS,,History,Famous Women
31042,1,G TO H,,Culture,Fashion
31043,2,YO' MAMA,,Entertainment,Television
31044,2,GAME SHOWS,,Entertainment,Games
31045,2,IN THE BOOKSTORE,,Language,Literature
31046,2,"SCIENCE ""B""",,Language,Words & Word Play
31047,2,4-LETTER CROSSWORD REGULARS,,Language,Letters & Letter Play
31048,2,THE HAZARDS OF DUKES,,Geography,Cities
31049,3,WHO WAS THE PRESIDENT WHEN...,,Politics,Presidents
31050,1,GREG-CELLENT!,,Entertainment,Movies & Film
31051,1,BOOK LEARNIN',,Language,Literature
31052,1,BIG (& NOT-SO-BIG) BIRD,,Nature,Birds
31053,1,FIVE FINGER EXERCISE,,Science,Measurements
31054,1,I LOVE PARIS,,Other,Hotels
31055,1,"IN THE ""SPRING"" TIME",,Sports,Competition
31056,2,WATERFALLS,,Geography,Bodies of Water
31057,2,COMPLETE THE COMPANY NAME,,Business,Companies
31058,2,IN THE DICTIONARY,,Language,Words & Word Play
31059,2,APRIL 23: BAD DAY FOR WRITERS,,Language,Literature
31060,2,"""HOW TO"" ENTERTAIN",,Entertainment,Television
31061,2,TIME  PIECES,,Language,Words & Word Play
31062,3,AMERICAN HISTORY,,Geography,Cities
31063,1,THE 50 STATES,,Geography,States
31064,1,NAME THAT MOVIE,,Entertainment,Movies & Film
31065,1,ODDPODGE,,Geography,Cities
31066,1,THE FUN '40s,,History,Famous Women
31067,1,"HOWDY, PARTNER!",,History,Chronology
31068,1,MIXED DRINKS,(Alex: You have to name the drink we have anagrammed in the clue.),Culture,Food & Drink
31069,2,AT THE BALLET,,Culture,Theatre
31070,2,SPORTSMEN,,Sports,Competition
31071,2,PAY UP!,,Language,Phrases
31072,2,VINCENT,,Language,Literature
31073,2,"""VAN""",,Geography,Cities
31074,2,GO,,History,Famous Women
31075,3,EUROPEAN CAPITALS,,Geography,Cities
31076,1,THE AFI LIFE ACHIEVEMENT AWARD,,Entertainment,Movies & Film
31077,1,JUST DESSERTS,,Culture,Food & Drink
31078,1,ALL ABOUT ARTISTS,,Culture,Art
31079,1,WHO WANTS TO BE A BILLIONAIRE?,,Politics,World Leaders
31080,1,SPEAKING HAWAIIAN,,Culture,Events
31081,1,ORE,,Science,Chemistry
31082,2,MAGAZINES,,Entertainment,Magazines & Newspapers
31083,2,LONGFELLOW,,Language,Literature
31084,2,WE'RE AN AMERICAN BAND,,Music,Contemporary Music
31085,2,"""L"" ON EARTH",,Geography,Bodies of Water
31086,2,A BYZANTINE CATEGORY,,History,Monarchies
31087,2,THIS OR THAT,,Language,Words & Word Play
31088,3,WOMEN'S FIRSTS,,History,Famous Women
31089,1,CITY SEALS (& SEA LIONS),,Geography,Bodies of Water
31090,1,COCKNEY RHYMING SLANG,,Language,Words & Word Play
31091,1,ORGANIZATIONS,,Language,Letters & Letter Play
31092,1,JOHN GRISHAM TITLES,,Politics,Law
31093,1,"""BEAN"" THERE",,Culture,Food & Drink
31094,1,DUNN THAT,,Entertainment,Television
31095,2,ROMAN THE BIBLE,,Language,Words & Word Play
31096,2,SALESWOMEN,,Culture,Food & Drink
31097,2,MILES' STANDOFFISH WORDS,,Language,Words & Word Play
31098,2,"THE ""A"" TEAM",,Sports,Teams
31099,2,QUOTES IN AMERICAN HISTORY,,Politics,Presidents
31100,2,METROPOLITAN OPERA,(Alex: You have to identify the place in which each opera is set.),Culture,Theatre
31101,3,WEBSITES,,Entertainment,Internet
31102,1,INTERBRAND TOP 100 GLOBAL BRANDS,,Business,Brands
31103,1,HOW'D THEY DIE?,,Language,Words & Word Play
31104,1,THE GREAT LAKES,,Geography,Bodies of Water
31105,1,MEN,,Language,Literature
31106,1,RUNNING A MARATHON,,Sports,Competition
31107,1,"""PACE"" YOURSELF",,Language,Words & Word Play
31108,2,IRISH HISTORY,,Geography,Cities
31109,2,3-SYLLABLE WORDS,,Language,Words & Word Play
31110,2,LITERARY VILLAINS,,Language,Literature
31111,2,WORLD CAPITAL ATTRACTIONS,,Culture,Museums
31112,2,OLD MONEY,,Other,Money
31113,2,WHO PLAYED THE MRS.?,,Entertainment,Movies & Film
31114,1,CHINESE GEOGRAPHY,,Geography,Cities
31115,1,HOW SOON WE FORGET!,,Culture,Awards
31116,1,ADVERTISING MASCOTS & ICONS,,Business,Companies
31117,1,PRESIDENT OF THE YEAR,(Alex: I'll give you the year.  You identify the pres.),Politics,Presidents
31118,1,POTPOURRI,,Geography,Cities
31119,1,"AT THE ""DELI""",,Language,Words & Word Play
31120,2,SPYING,,Language,Words & Word Play
31121,2,ODD WORDS,,Language,Words & Word Play
31122,2,AMERICAN AUTHORS,,Language,Literature
31123,2,POST-POPE,,Religion,The Church
31124,2,NOVELTY SONG LYRICS,,Language,Words & Word Play
31125,2,PLANT IT!,,Nature,Plants
31126,3,CONSTELLATIONS & MYTH,,Religion,God & Gods
31127,1,"""M"" TV",(Alex: Each correct response will begin with the letter M.),Entertainment,Television
31128,1,WORD ORIGINS,,Language,Words & Word Play
31129,1,HOLIDAYS & OBSERVANCES,,Culture,Events
31130,1,WEBSITES,,Entertainment,Internet
31131,1,EXTREME WEATHER,,Geography,Cities
31132,1,AUTHORS' MIDDLE NAMES,,Language,Literature
31133,2,MAD FOR MATH,,Science,Measurements
31134,2,NEXT WORD IN COMMON,,Language,Words & Word Play
31135,2,"""A.P."" EXAM",,Language,Words & Word Play
31136,2,THE NATIONAL PARK SYSTEM,,Nature,Parks
31137,2,HISTORICAL QUOTES,,Language,Words & Word Play
31138,2,& THE OSCAR GOES TO...,,Entertainment,Movies & Film
31139,3,FICTIONAL BEINGS,,Language,Words & Word Play
31140,1,SWEET STUFF,,Culture,Food & Drink
31141,1,NAME THE SPORT,,Sports,Competition
31142,1,TRANSPORTATION,,History,Ships & Sailors
31143,1,WHAT A CENTURY,,History,Chronology
31144,1,WORLD CAPITALS,,Geography,Cities
31145,1,"PUT A ""DENT"" IN IT",,Language,Words & Word Play
31146,2,PHYSICAL SCIENCE,,Language,Words & Word Play
31147,2,"DOUBLE ""F""",,Language,Words & Word Play
31148,2,SONGS OLD & NEW,,Music,Contemporary Music
31149,2,KINGS & QUEENS,,History,Monarchies
31150,2,ABBREV.,,Geography,Cities
31151,2,SCARY LITERATURE,,Language,Literature
31152,3,U.S. GOVERNMENT AGENCIES,,Language,Words & Word Play
31153,1,FINE ARTS,,Language,Words & Word Play
31154,1,LAUGH LINES,,Entertainment,Movies & Film
31155,1,SCRAMBLED FRUITS,,History,Famous Women
31156,1,BACK IN THE 20th CENTURY,,Politics,Law
31158,1,"IT'S NOT A MESS, IT'S A COLLECTION",,Language,Words & Word Play
31159,2,HEALTH & MEDICINE,,Science,Health
31160,2,RHYME TIME,,Language,Words & Word Play
31161,2,BOOK LEARNIN',,Language,Literature
31162,2,U.S. GOVERNMENT,,Politics,Law
31163,2,VISITING THE BOSTON AREA,,History,Famous Women
31164,2,YOUR 2012 HIT PARADERS,,Music,Contemporary Music
31165,3,CALENDARS,,Language,Words & Word Play
31167,1,GUINNESS WORLD RECORDS,,Science,Health
31168,1,BEASTLY BUSINESS,,Nature,Zoology
31169,1,TECH STUFF,,Culture,Fashion
31170,1,POP MUSIC,,History,Famous Women
31171,1,"""RAY"" OF HOPE",,Entertainment,Movies & Film
31172,2,INDONESIA,,Geography,Islands
31173,2,SHE'S SO COOL,,Entertainment,Television
31174,2,BARD GAMES,,Entertainment,Games
31175,2,OH SO VERY LITERARY,,Language,Words & Word Play
31176,2,PORTRAIT BY THE ARTIST,,Culture,Art
31177,2,4-LETTER VERBS,,Language,Words & Word Play
31178,3,MEDICINE,,Language,Words & Word Play
31180,1,HOW MANY YEARS?,,Geography,Cities
31181,1,HISTORY,,History,Monarchies
31182,1,"NICE ""AB""s",(Alex: Each correct response will begin with those 2 letters of the alphabet.),Language,Words & Word Play
31183,1,TEAM NICKNAMES BY CITY,,Geography,Cities
31184,1,KNOW YOUR STATE BORDERS!,,Geography,States
31185,2,BODY PARTS EN ESPAÑOL,,Science,Teeth & Dentistry
31186,2,"CROSSWORD CLUES ""Q""",,Culture,Dance
31187,2,ACTION & INACTION MOVIES,,Entertainment,Movies & Film
31188,2,BIBLICAL PEOPLE,,History,Monarchies
31189,2,ALL WE NEED IS A TITLE,,Language,Words & Word Play
31190,2,AT THE MALL,,Language,Words & Word Play
31191,3,THE AMERICAN REVOLUTION,,Religion,God & Gods
31192,3,LITERARY CHARACTERS,,Language,Literature
31193,1,THEY NAMED A SCHOOL FOR ME,,History,War
31194,1,BOOKS,,Language,Literature
31195,1,THEME PARK FUN,,Nature,Parks
31196,1,ECONOMICALLY SPEAKING,,Language,Words & Word Play
31197,1,BAD KISSERS,,Entertainment,Movies & Film
31198,1,"""HOLD"" EVERYTHING",,Language,Words & Word Play
31199,2,THEATER,,Culture,Theatre
31200,2,B.C.-ING YOU,,Entertainment,Movies & Film
31201,2,POP CULTURE,,Language,Letters & Letter Play
31202,2,MEDICAL CONDITIONS,,Science,Health
31203,2,THE WESTERN HEMISPHERE,,Geography,Islands
31204,2,"""V""OCABULARY",,Language,Words & Word Play
31205,3,ON THE PERIODIC TABLE,,Science,Chemistry
31206,1,WASHINGTON TODAY,,Politics,Government
31207,1,A RELIGIOUS CATEGORY,,Language,Words & Word Play
31208,1,"START IT ""UP""",(Alex: Each correct response will start with those two letters.),Language,Words & Word Play
31209,1,THE MOVIES,,Entertainment,Movies & Film
31210,1,WE MAKE THAT!,,Language,Words & Word Play
31211,1,OPERA PEOPLE & PLACES,,Geography,Cities
31212,2,WASHINGTON YESTERDAY,(In the first round we dealt with Washington Today; now we deal with...),Geography,Cities
31213,2,THEY'RE IN THE BAND,,Language,Words & Word Play
31214,2,SCIENCE & NATURE,,Language,Words & Word Play
31215,2,WHO WROTE THE LINE?,,Language,Words & Word Play
31216,2,AFRICAN GEOGRAPHY,,Geography,Bodies of Water
31217,2,8-LETTER WORDS,,Language,Words & Word Play
31218,3,ANCIENT LANDMARKS,,Language,Words & Word Play
31219,1,CITIZENSHIP,(Alex: How appropriate for this city.),Politics,Government
31220,1,PLAY SETTINGS,,Culture,Theatre
31221,1,HE'S QUITE THE SPORTSMAN,,Sports,Competition
31222,1,WHEN IN THE WORLD?,,Culture,Events
31223,1,CLOTHES MAKE THE IDIOM,,Language,Words & Word Play
31225,2,CITIZENSHIP,"(Alex: We're dealing with [*] again, but with a twist...you have to name the country for us.)",Language,Words & Word Play
31226,2,HOW SYMBOLIC,,Language,Words & Word Play
31227,2,THE SILENT MOVIE ERA,,Entertainment,Movies & Film
31228,2,ALSO A 2-LETTER POSTAL ABBREVIATION,,Language,Letters & Letter Play
31229,2,BIOLOGY,,Science,Health
31230,2,HISTORY SINCE YOU WERE BORN,"(Alex: In other words, very recent history.) [Audience laughs]",Geography,Cities
31231,3,CONTEMPORARY NOVELISTS,,Language,Literature
31232,1,MAY DAYS,,Politics,World Leaders
31233,1,BEVERAGES,,Business,Brands
31234,1,I LOVE METAL,,Science,Chemistry
31235,1,HISTORICAL ENTERTAINMENT,,Politics,World Leaders
31236,1,PEOPLE,,Geography,Cities
31237,1,"1, 2, 3, ""GO""","(Alex: Each correct response will be five letters long and will end in a ""G"" and an ""O."")",Language,Words & Word Play
31238,2,PRE-CIVIL WAR AMERICA,,History,War
31239,2,RECENT OLYMPIC MEDALISTS,,Sports,Competition
31241,2,HODGEPODGE,(Alex: A little bit of everything.),Nature,Zoology
31242,2,LITERARY CHARACTERS,,Language,Literature
31243,2,ALSO A MUSICAL TERM,(Alex: The correct response is...),Language,Words & Word Play
31244,3,AMERICAN HISTORY,,Politics,Presidents
31245,1,DINOSAURS,,Language,Words & Word Play
31246,1,MAY I HAVE SECONDS?,,Science,Chemistry
31247,1,STATE CAPITAL ATTRACTIONS,,Culture,Museums
31248,1,INTERNET SHORTHAND,,Entertainment,Internet
31249,1,A GRAY AREA,,Nature,Birds
31251,2,COMPLETES THE POETIC LINE,,Language,Words & Word Play
31252,2,FAMOUS FRENCH FOLKS,,Entertainment,Internet
31253,2,IN THE DICTIONARY,,Language,Words & Word Play
31254,2,PHYSICS,,Language,Words & Word Play
31255,2,FOREIGN FOOD,,Culture,Food & Drink
31256,2,TV SHOWS BY CHARACTER,,Entertainment,Television
31257,3,OLYMPICS HISTORY,,Sports,Competition
31258,1,HARDBALL,,Entertainment,Games
31259,1,"THE NEW YORK TIMES  CROSSWORD CLUES ""E""",,Language,Words & Word Play
31260,1,SECRETARY'S DAY,(Alex: You have to identify the Cabinet post.),Politics,Government
31261,1,MY WEEK WITH MARYLAND,,Geography,Cities
31262,1,YOGA,,Language,Words & Word Play
31263,1,PRESS BRIEFING,,Business,Companies
31264,2,"""POWER"" PLAYERS",,Language,Words & Word Play
31265,2,LAW & ORDER,,Politics,Law
31266,2,6-LETTER WORLD CAPITALS,,Geography,Cities
